Game,Winner,Moves,FinalScore
1,B,61,"FinalCount => B:14, W:11"
2,B,52,"FinalCount => B:13, W:12"
3,W,63,"FinalCount => B:12, W:13"
4,W,66,"FinalCount => B:12, W:13"
5,B,68,"FinalCount => B:13, W:12"
6,W,66,"FinalCount => B:12, W:13"
7,W,63,"FinalCount => B:12, W:13"
8,B,56,"FinalCount => B:13, W:12"
9,B,59,"FinalCount => B:13, W:12"
10,W,66,"FinalCount => B:12, W:13"
11,W,63,"FinalCount => B:12, W:13"
12,W,62,"FinalCount => B:11, W:14"
13,W,66,"FinalCount => B:12, W:13"
14,B,59,"FinalCount => B:13, W:12"
15,W,66,"FinalCount => B:12, W:13"
16,B,59,"FinalCount => B:13, W:12"
17,B,59,"FinalCount => B:13, W:12"
18,W,63,"FinalCount => B:12, W:13"
19,W,66,"FinalCount => B:12, W:13"
20,B,52,"FinalCount => B:13, W:12"
21,B,68,"FinalCount => B:13, W:12"
22,W,62,"FinalCount => B:11, W:14"
23,W,62,"FinalCount => B:10, W:15"
24,W,62,"FinalCount => B:10, W:15"
25,W,63,"FinalCount => B:12, W:13"
26,B,56,"FinalCount => B:13, W:12"
27,B,59,"FinalCount => B:13, W:12"
28,B,59,"FinalCount => B:13, W:12"
29,B,59,"FinalCount => B:13, W:12"
30,W,63,"FinalCount => B:12, W:13"
31,W,66,"FinalCount => B:12, W:13"
32,W,66,"FinalCount => B:12, W:13"
33,B,61,"FinalCount => B:15, W:10"
34,B,61,"FinalCount => B:15, W:10"
35,B,59,"FinalCount => B:13, W:12"
36,W,63,"FinalCount => B:12, W:13"
37,B,59,"FinalCount => B:13, W:12"
38,W,63,"FinalCount => B:12, W:13"
39,W,62,"FinalCount => B:10, W:15"
40,B,59,"FinalCount => B:13, W:12"
41,B,68,"FinalCount => B:13, W:12"
42,B,68,"FinalCount => B:13, W:12"
43,B,59,"FinalCount => B:13, W:12"
44,B,59,"FinalCount => B:13, W:12"
45,W,66,"FinalCount => B:12, W:13"
46,B,59,"FinalCount => B:15, W:10"
47,B,59,"FinalCount => B:13, W:12"
48,B,59,"FinalCount => B:13, W:12"
49,W,66,"FinalCount => B:12, W:13"
50,W,63,"FinalCount => B:12, W:13"
51,W,63,"FinalCount => B:12, W:13"
52,B,61,"FinalCount => B:14, W:11"
53,B,61,"FinalCount => B:14, W:11"
54,W,66,"FinalCount => B:12, W:13"
55,W,66,"FinalCount => B:12, W:13"
56,B,59,"FinalCount => B:13, W:12"
57,W,66,"FinalCount => B:12, W:13"
58,B,59,"FinalCount => B:13, W:12"
59,W,63,"FinalCount => B:12, W:13"
60,W,66,"FinalCount => B:12, W:13"
61,B,59,"FinalCount => B:13, W:12"
62,B,59,"FinalCount => B:13, W:12"
63,W,66,"FinalCount => B:12, W:13"
64,B,59,"FinalCount => B:15, W:10"
65,W,66,"FinalCount => B:12, W:13"
66,W,62,"FinalCount => B:11, W:14"
67,W,62,"FinalCount => B:11, W:14"
68,B,59,"FinalCount => B:13, W:12"
69,B,61,"FinalCount => B:14, W:11"
70,W,63,"FinalCount => B:12, W:13"
71,B,59,"FinalCount => B:13, W:12"
72,B,68,"FinalCount => B:13, W:12"
73,B,59,"FinalCount => B:13, W:12"
74,B,52,"FinalCount => B:13, W:12"
75,B,52,"FinalCount => B:13, W:12"
76,W,63,"FinalCount => B:12, W:13"
77,B,59,"FinalCount => B:13, W:12"
78,B,61,"FinalCount => B:15, W:10"
79,B,59,"FinalCount => B:13, W:12"
80,B,59,"FinalCount => B:13, W:12"
81,W,66,"FinalCount => B:12, W:13"
82,W,66,"FinalCount => B:12, W:13"
83,W,63,"FinalCount => B:12, W:13"
84,W,66,"FinalCount => B:12, W:13"
85,B,55,"FinalCount => B:14, W:11"
86,B,59,"FinalCount => B:15, W:10"
87,B,61,"FinalCount => B:15, W:10"
88,W,66,"FinalCount => B:12, W:13"
89,B,68,"FinalCount => B:13, W:12"
90,B,68,"FinalCount => B:13, W:12"
91,B,59,"FinalCount => B:13, W:12"
92,B,68,"FinalCount => B:13, W:12"
93,W,66,"FinalCount => B:12, W:13"
94,B,61,"FinalCount => B:15, W:10"
95,W,66,"FinalCount => B:12, W:13"
96,B,61,"FinalCount => B:14, W:11"
97,B,59,"FinalCount => B:13, W:12"
98,B,59,"FinalCount => B:13, W:12"
99,B,61,"FinalCount => B:15, W:10"
100,W,63,"FinalCount => B:12, W:13"
101,W,63,"FinalCount => B:12, W:13"
102,B,61,"FinalCount => B:14, W:11"
103,B,59,"FinalCount => B:15, W:10"
104,B,59,"FinalCount => B:13, W:12"
105,W,66,"FinalCount => B:12, W:13"
106,B,61,"FinalCount => B:14, W:11"
107,W,66,"FinalCount => B:12, W:13"
108,B,68,"FinalCount => B:13, W:12"
109,B,61,"FinalCount => B:14, W:11"
110,B,61,"FinalCount => B:14, W:11"
111,W,63,"FinalCount => B:12, W:13"
112,B,68,"FinalCount => B:13, W:12"
113,W,66,"FinalCount => B:12, W:13"
114,B,55,"FinalCount => B:14, W:11"
115,W,63,"FinalCount => B:12, W:13"
116,B,59,"FinalCount => B:13, W:12"
117,B,59,"FinalCount => B:13, W:12"
118,B,59,"FinalCount => B:13, W:12"
119,W,66,"FinalCount => B:12, W:13"
120,W,63,"FinalCount => B:12, W:13"
121,W,63,"FinalCount => B:12, W:13"
122,W,62,"FinalCount => B:10, W:15"
123,B,68,"FinalCount => B:13, W:12"
124,B,55,"FinalCount => B:14, W:11"
125,B,68,"FinalCount => B:13, W:12"
126,W,63,"FinalCount => B:12, W:13"
127,W,66,"FinalCount => B:12, W:13"
128,W,66,"FinalCount => B:12, W:13"
129,B,59,"FinalCount => B:13, W:12"
130,B,68,"FinalCount => B:13, W:12"
131,B,56,"FinalCount => B:13, W:12"
132,B,61,"FinalCount => B:14, W:11"
133,B,52,"FinalCount => B:13, W:12"
134,B,55,"FinalCount => B:14, W:11"
135,B,61,"FinalCount => B:14, W:11"
136,B,59,"FinalCount => B:13, W:12"
137,B,59,"FinalCount => B:13, W:12"
138,W,63,"FinalCount => B:12, W:13"
139,W,66,"FinalCount => B:12, W:13"
140,W,62,"FinalCount => B:11, W:14"
141,W,66,"FinalCount => B:12, W:13"
142,B,59,"FinalCount => B:15, W:10"
143,W,62,"FinalCount => B:11, W:14"
144,B,68,"FinalCount => B:13, W:12"
145,B,52,"FinalCount => B:13, W:12"
146,B,56,"FinalCount => B:13, W:12"
147,B,59,"FinalCount => B:13, W:12"
148,W,63,"FinalCount => B:12, W:13"
149,W,63,"FinalCount => B:12, W:13"
150,B,55,"FinalCount => B:14, W:11"
151,W,63,"FinalCount => B:12, W:13"
152,B,59,"FinalCount => B:13, W:12"
153,W,66,"FinalCount => B:12, W:13"
154,B,59,"FinalCount => B:15, W:10"
155,B,59,"FinalCount => B:13, W:12"
156,B,68,"FinalCount => B:13, W:12"
157,B,59,"FinalCount => B:15, W:10"
158,B,59,"FinalCount => B:15, W:10"
159,B,61,"FinalCount => B:15, W:10"
160,B,59,"FinalCount => B:13, W:12"
161,B,68,"FinalCount => B:13, W:12"
162,W,63,"FinalCount => B:12, W:13"
163,B,59,"FinalCount => B:13, W:12"
164,B,52,"FinalCount => B:13, W:12"
165,W,66,"FinalCount => B:12, W:13"
166,B,59,"FinalCount => B:13, W:12"
167,B,61,"FinalCount => B:15, W:10"
168,W,66,"FinalCount => B:12, W:13"
169,B,59,"FinalCount => B:13, W:12"
170,B,68,"FinalCount => B:13, W:12"
171,W,63,"FinalCount => B:12, W:13"
172,B,56,"FinalCount => B:13, W:12"
173,B,56,"FinalCount => B:13, W:12"
174,B,61,"FinalCount => B:15, W:10"
175,W,66,"FinalCount => B:12, W:13"
176,W,62,"FinalCount => B:11, W:14"
177,B,52,"FinalCount => B:13, W:12"
178,B,59,"FinalCount => B:13, W:12"
179,B,59,"FinalCount => B:13, W:12"
180,B,59,"FinalCount => B:13, W:12"
181,W,62,"FinalCount => B:11, W:14"
182,W,63,"FinalCount => B:12, W:13"
183,B,55,"FinalCount => B:14, W:11"
184,B,68,"FinalCount => B:13, W:12"
185,B,61,"FinalCount => B:15, W:10"
186,W,62,"FinalCount => B:11, W:14"
187,B,59,"FinalCount => B:13, W:12"
188,W,66,"FinalCount => B:12, W:13"
189,W,66,"FinalCount => B:12, W:13"
190,W,66,"FinalCount => B:12, W:13"
191,B,61,"FinalCount => B:14, W:11"
192,W,63,"FinalCount => B:12, W:13"
193,B,59,"FinalCount => B:13, W:12"
194,W,62,"FinalCount => B:11, W:14"
195,B,59,"FinalCount => B:13, W:12"
196,B,59,"FinalCount => B:13, W:12"
197,B,59,"FinalCount => B:15, W:10"
198,B,59,"FinalCount => B:13, W:12"
199,B,61,"FinalCount => B:14, W:11"
200,W,66,"FinalCount => B:12, W:13"
201,W,63,"FinalCount => B:12, W:13"
202,W,66,"FinalCount => B:12, W:13"
203,B,59,"FinalCount => B:15, W:10"
204,W,62,"FinalCount => B:11, W:14"
205,B,56,"FinalCount => B:13, W:12"
206,B,59,"FinalCount => B:13, W:12"
207,W,66,"FinalCount => B:12, W:13"
208,W,66,"FinalCount => B:12, W:13"
209,B,56,"FinalCount => B:13, W:12"
210,W,66,"FinalCount => B:12, W:13"
211,B,59,"FinalCount => B:13, W:12"
212,B,59,"FinalCount => B:13, W:12"
213,B,61,"FinalCount => B:15, W:10"
214,W,66,"FinalCount => B:12, W:13"
215,B,68,"FinalCount => B:13, W:12"
216,B,59,"FinalCount => B:13, W:12"
217,W,66,"FinalCount => B:12, W:13"
218,B,61,"FinalCount => B:15, W:10"
219,B,61,"FinalCount => B:14, W:11"
220,W,62,"FinalCount => B:10, W:15"
221,B,68,"FinalCount => B:13, W:12"
222,W,62,"FinalCount => B:10, W:15"
223,B,55,"FinalCount => B:14, W:11"
224,B,68,"FinalCount => B:13, W:12"
225,W,66,"FinalCount => B:12, W:13"
226,B,55,"FinalCount => B:14, W:11"
227,B,59,"FinalCount => B:13, W:12"
228,W,66,"FinalCount => B:12, W:13"
229,B,59,"FinalCount => B:13, W:12"
230,B,59,"FinalCount => B:13, W:12"
231,B,59,"FinalCount => B:13, W:12"
232,B,59,"FinalCount => B:15, W:10"
233,B,59,"FinalCount => B:13, W:12"
234,W,63,"FinalCount => B:12, W:13"
235,W,62,"FinalCount => B:11, W:14"
236,B,59,"FinalCount => B:13, W:12"
237,W,63,"FinalCount => B:12, W:13"
238,B,59,"FinalCount => B:13, W:12"
239,B,59,"FinalCount => B:13, W:12"
240,B,59,"FinalCount => B:13, W:12"
241,B,59,"FinalCount => B:13, W:12"
242,W,66,"FinalCount => B:12, W:13"
243,W,63,"FinalCount => B:12, W:13"
244,B,59,"FinalCount => B:13, W:12"
245,W,66,"FinalCount => B:12, W:13"
246,W,62,"FinalCount => B:11, W:14"
247,B,68,"FinalCount => B:13, W:12"
248,B,52,"FinalCount => B:13, W:12"
249,B,52,"FinalCount => B:13, W:12"
250,W,63,"FinalCount => B:12, W:13"
251,B,59,"FinalCount => B:13, W:12"
252,B,59,"FinalCount => B:15, W:10"
253,B,61,"FinalCount => B:14, W:11"
254,W,66,"FinalCount => B:12, W:13"
255,B,68,"FinalCount => B:13, W:12"
256,W,66,"FinalCount => B:12, W:13"
257,B,59,"FinalCount => B:13, W:12"
258,B,61,"FinalCount => B:14, W:11"
259,B,68,"FinalCount => B:13, W:12"
260,B,61,"FinalCount => B:15, W:10"
261,W,62,"FinalCount => B:10, W:15"
262,B,59,"FinalCount => B:15, W:10"
263,W,66,"FinalCount => B:12, W:13"
264,W,62,"FinalCount => B:10, W:15"
265,B,68,"FinalCount => B:13, W:12"
266,W,63,"FinalCount => B:12, W:13"
267,B,59,"FinalCount => B:13, W:12"
268,B,56,"FinalCount => B:13, W:12"
269,W,66,"FinalCount => B:12, W:13"
270,W,62,"FinalCount => B:10, W:15"
271,W,66,"FinalCount => B:12, W:13"
272,W,62,"FinalCount => B:10, W:15"
273,B,52,"FinalCount => B:13, W:12"
274,B,61,"FinalCount => B:14, W:11"
275,W,66,"FinalCount => B:12, W:13"
276,B,56,"FinalCount => B:13, W:12"
277,B,59,"FinalCount => B:13, W:12"
278,B,59,"FinalCount => B:13, W:12"
279,B,61,"FinalCount => B:14, W:11"
280,W,66,"FinalCount => B:12, W:13"
281,B,59,"FinalCount => B:13, W:12"
282,B,59,"FinalCount => B:13, W:12"
283,W,66,"FinalCount => B:12, W:13"
284,B,59,"FinalCount => B:15, W:10"
285,B,59,"FinalCount => B:15, W:10"
286,W,66,"FinalCount => B:12, W:13"
287,W,66,"FinalCount => B:12, W:13"
288,B,59,"FinalCount => B:15, W:10"
289,B,61,"FinalCount => B:14, W:11"
290,W,66,"FinalCount => B:12, W:13"
291,B,61,"FinalCount => B:15, W:10"
292,W,63,"FinalCount => B:12, W:13"
293,W,63,"FinalCount => B:12, W:13"
294,W,63,"FinalCount => B:12, W:13"
295,W,63,"FinalCount => B:12, W:13"
296,B,59,"FinalCount => B:15, W:10"
297,B,68,"FinalCount => B:13, W:12"
298,B,59,"FinalCount => B:13, W:12"
299,W,62,"FinalCount => B:11, W:14"
300,B,59,"FinalCount => B:13, W:12"
301,W,66,"FinalCount => B:12, W:13"
302,W,63,"FinalCount => B:12, W:13"
303,B,61,"FinalCount => B:15, W:10"
304,B,59,"FinalCount => B:13, W:12"
305,B,59,"FinalCount => B:13, W:12"
306,W,63,"FinalCount => B:12, W:13"
307,B,59,"FinalCount => B:15, W:10"
308,W,66,"FinalCount => B:12, W:13"
309,B,59,"FinalCount => B:13, W:12"
310,B,59,"FinalCount => B:13, W:12"
311,B,52,"FinalCount => B:13, W:12"
312,B,61,"FinalCount => B:14, W:11"
313,W,66,"FinalCount => B:12, W:13"
314,B,68,"FinalCount => B:13, W:12"
315,B,59,"FinalCount => B:13, W:12"
316,B,61,"FinalCount => B:14, W:11"
317,W,63,"FinalCount => B:12, W:13"
318,B,55,"FinalCount => B:14, W:11"
319,B,61,"FinalCount => B:15, W:10"
320,B,59,"FinalCount => B:13, W:12"
321,B,59,"FinalCount => B:13, W:12"
322,B,68,"FinalCount => B:13, W:12"
323,W,62,"FinalCount => B:11, W:14"
324,W,66,"FinalCount => B:12, W:13"
325,B,61,"FinalCount => B:14, W:11"
326,W,66,"FinalCount => B:12, W:13"
327,B,59,"FinalCount => B:13, W:12"
328,W,63,"FinalCount => B:12, W:13"
329,B,59,"FinalCount => B:13, W:12"
330,B,61,"FinalCount => B:14, W:11"
331,W,66,"FinalCount => B:12, W:13"
332,W,66,"FinalCount => B:12, W:13"
333,W,66,"FinalCount => B:12, W:13"
334,B,68,"FinalCount => B:13, W:12"
335,B,59,"FinalCount => B:13, W:12"
336,W,63,"FinalCount => B:12, W:13"
337,W,62,"FinalCount => B:10, W:15"
338,W,66,"FinalCount => B:12, W:13"
339,B,59,"FinalCount => B:13, W:12"
340,B,59,"FinalCount => B:13, W:12"
341,B,59,"FinalCount => B:13, W:12"
342,B,55,"FinalCount => B:14, W:11"
343,B,68,"FinalCount => B:13, W:12"
344,B,61,"FinalCount => B:14, W:11"
345,W,62,"FinalCount => B:11, W:14"
346,W,62,"FinalCount => B:11, W:14"
347,B,61,"FinalCount => B:14, W:11"
348,B,59,"FinalCount => B:15, W:10"
349,B,59,"FinalCount => B:13, W:12"
350,W,66,"FinalCount => B:12, W:13"
351,B,68,"FinalCount => B:13, W:12"
352,W,62,"FinalCount => B:10, W:15"
353,B,55,"FinalCount => B:14, W:11"
354,B,61,"FinalCount => B:15, W:10"
355,B,59,"FinalCount => B:13, W:12"
356,B,68,"FinalCount => B:13, W:12"
357,B,61,"FinalCount => B:15, W:10"
358,B,61,"FinalCount => B:14, W:11"
359,W,62,"FinalCount => B:11, W:14"
360,B,59,"FinalCount => B:13, W:12"
361,B,59,"FinalCount => B:13, W:12"
362,B,68,"FinalCount => B:13, W:12"
363,B,52,"FinalCount => B:13, W:12"
364,W,62,"FinalCount => B:10, W:15"
365,B,68,"FinalCount => B:13, W:12"
366,W,63,"FinalCount => B:12, W:13"
367,W,63,"FinalCount => B:12, W:13"
368,W,63,"FinalCount => B:12, W:13"
369,W,62,"FinalCount => B:10, W:15"
370,W,63,"FinalCount => B:12, W:13"
371,B,59,"FinalCount => B:13, W:12"
372,B,59,"FinalCount => B:13, W:12"
373,W,66,"FinalCount => B:12, W:13"
374,B,61,"FinalCount => B:15, W:10"
375,W,66,"FinalCount => B:12, W:13"
376,B,61,"FinalCount => B:15, W:10"
377,B,59,"FinalCount => B:13, W:12"
378,W,66,"FinalCount => B:12, W:13"
379,W,66,"FinalCount => B:12, W:13"
380,B,59,"FinalCount => B:13, W:12"
381,B,61,"FinalCount => B:14, W:11"
382,W,63,"FinalCount => B:12, W:13"
383,B,61,"FinalCount => B:14, W:11"
384,W,63,"FinalCount => B:12, W:13"
385,W,66,"FinalCount => B:12, W:13"
386,W,62,"FinalCount => B:11, W:14"
387,W,66,"FinalCount => B:12, W:13"
388,B,56,"FinalCount => B:13, W:12"
389,B,59,"FinalCount => B:13, W:12"
390,B,68,"FinalCount => B:13, W:12"
391,W,66,"FinalCount => B:12, W:13"
392,B,68,"FinalCount => B:13, W:12"
393,W,66,"FinalCount => B:12, W:13"
394,B,59,"FinalCount => B:13, W:12"
395,B,61,"FinalCount => B:15, W:10"
396,B,61,"FinalCount => B:14, W:11"
397,B,61,"FinalCount => B:15, W:10"
398,B,68,"FinalCount => B:13, W:12"
399,W,66,"FinalCount => B:12, W:13"
400,B,61,"FinalCount => B:14, W:11"
401,B,61,"FinalCount => B:14, W:11"
402,W,66,"FinalCount => B:12, W:13"
403,B,68,"FinalCount => B:13, W:12"
404,W,63,"FinalCount => B:12, W:13"
405,B,59,"FinalCount => B:13, W:12"
406,B,61,"FinalCount => B:14, W:11"
407,B,59,"FinalCount => B:13, W:12"
408,B,59,"FinalCount => B:13, W:12"
409,B,59,"FinalCount => B:13, W:12"
410,W,66,"FinalCount => B:12, W:13"
411,B,59,"FinalCount => B:13, W:12"
412,W,62,"FinalCount => B:11, W:14"
413,B,56,"FinalCount => B:13, W:12"
414,B,59,"FinalCount => B:13, W:12"
415,B,61,"FinalCount => B:15, W:10"
416,W,63,"FinalCount => B:12, W:13"
417,B,59,"FinalCount => B:13, W:12"
418,B,59,"FinalCount => B:15, W:10"
419,W,63,"FinalCount => B:12, W:13"
420,W,66,"FinalCount => B:12, W:13"
421,B,59,"FinalCount => B:13, W:12"
422,B,68,"FinalCount => B:13, W:12"
423,W,63,"FinalCount => B:12, W:13"
424,B,61,"FinalCount => B:14, W:11"
425,B,59,"FinalCount => B:13, W:12"
426,B,59,"FinalCount => B:13, W:12"
427,W,62,"FinalCount => B:11, W:14"
428,B,59,"FinalCount => B:13, W:12"
429,B,56,"FinalCount => B:13, W:12"
430,W,62,"FinalCount => B:10, W:15"
431,B,61,"FinalCount => B:14, W:11"
432,W,66,"FinalCount => B:12, W:13"
433,W,63,"FinalCount => B:12, W:13"
434,W,66,"FinalCount => B:12, W:13"
435,B,59,"FinalCount => B:13, W:12"
436,B,59,"FinalCount => B:13, W:12"
437,B,59,"FinalCount => B:13, W:12"
438,B,59,"FinalCount => B:15, W:10"
439,W,63,"FinalCount => B:12, W:13"
440,W,66,"FinalCount => B:12, W:13"
441,B,61,"FinalCount => B:14, W:11"
442,B,61,"FinalCount => B:14, W:11"
443,W,62,"FinalCount => B:10, W:15"
444,B,59,"FinalCount => B:15, W:10"
445,W,63,"FinalCount => B:12, W:13"
446,W,63,"FinalCount => B:12, W:13"
447,B,59,"FinalCount => B:15, W:10"
448,B,59,"FinalCount => B:13, W:12"
449,W,62,"FinalCount => B:11, W:14"
450,W,63,"FinalCount => B:12, W:13"
451,B,59,"FinalCount => B:13, W:12"
452,W,66,"FinalCount => B:12, W:13"
453,W,63,"FinalCount => B:12, W:13"
454,W,62,"FinalCount => B:10, W:15"
455,B,59,"FinalCount => B:13, W:12"
456,B,56,"FinalCount => B:13, W:12"
457,B,61,"FinalCount => B:14, W:11"
458,W,66,"FinalCount => B:12, W:13"
459,B,68,"FinalCount => B:13, W:12"
460,W,63,"FinalCount => B:12, W:13"
461,W,63,"FinalCount => B:12, W:13"
462,B,59,"FinalCount => B:13, W:12"
463,W,62,"FinalCount => B:10, W:15"
464,W,62,"FinalCount => B:11, W:14"
465,B,68,"FinalCount => B:13, W:12"
466,B,55,"FinalCount => B:14, W:11"
467,W,66,"FinalCount => B:12, W:13"
468,B,61,"FinalCount => B:15, W:10"
469,W,66,"FinalCount => B:12, W:13"
470,W,66,"FinalCount => B:12, W:13"
471,W,63,"FinalCount => B:12, W:13"
472,W,63,"FinalCount => B:12, W:13"
473,B,59,"FinalCount => B:13, W:12"
474,W,66,"FinalCount => B:12, W:13"
475,W,66,"FinalCount => B:12, W:13"
476,W,63,"FinalCount => B:12, W:13"
477,B,56,"FinalCount => B:13, W:12"
478,W,66,"FinalCount => B:12, W:13"
479,W,62,"FinalCount => B:10, W:15"
480,B,61,"FinalCount => B:15, W:10"
481,W,63,"FinalCount => B:12, W:13"
482,B,59,"FinalCount => B:13, W:12"
483,B,59,"FinalCount => B:13, W:12"
484,B,68,"FinalCount => B:13, W:12"
485,B,68,"FinalCount => B:13, W:12"
486,W,62,"FinalCount => B:10, W:15"
487,B,59,"FinalCount => B:13, W:12"
488,B,68,"FinalCount => B:13, W:12"
489,W,66,"FinalCount => B:12, W:13"
490,B,59,"FinalCount => B:13, W:12"
491,W,63,"FinalCount => B:12, W:13"
492,B,61,"FinalCount => B:14, W:11"
493,B,56,"FinalCount => B:13, W:12"
494,B,61,"FinalCount => B:14, W:11"
495,B,61,"FinalCount => B:14, W:11"
496,B,52,"FinalCount => B:13, W:12"
497,B,61,"FinalCount => B:14, W:11"
498,B,59,"FinalCount => B:13, W:12"
499,B,59,"FinalCount => B:13, W:12"
500,B,59,"FinalCount => B:15, W:10"
501,W,66,"FinalCount => B:12, W:13"
502,B,59,"FinalCount => B:15, W:10"
503,W,66,"FinalCount => B:12, W:13"
504,W,66,"FinalCount => B:12, W:13"
505,B,59,"FinalCount => B:15, W:10"
506,B,59,"FinalCount => B:13, W:12"
507,B,59,"FinalCount => B:13, W:12"
508,B,68,"FinalCount => B:13, W:12"
509,W,62,"FinalCount => B:10, W:15"
510,B,61,"FinalCount => B:14, W:11"
511,B,59,"FinalCount => B:13, W:12"
512,W,63,"FinalCount => B:12, W:13"
513,B,59,"FinalCount => B:13, W:12"
514,B,59,"FinalCount => B:13, W:12"
515,B,59,"FinalCount => B:13, W:12"
516,B,59,"FinalCount => B:13, W:12"
517,W,63,"FinalCount => B:12, W:13"
518,W,66,"FinalCount => B:12, W:13"
519,W,63,"FinalCount => B:12, W:13"
520,W,66,"FinalCount => B:12, W:13"
521,B,59,"FinalCount => B:13, W:12"
522,B,68,"FinalCount => B:13, W:12"
523,B,68,"FinalCount => B:13, W:12"
524,B,55,"FinalCount => B:14, W:11"
525,W,62,"FinalCount => B:11, W:14"
526,W,66,"FinalCount => B:12, W:13"
527,W,66,"FinalCount => B:12, W:13"
528,B,59,"FinalCount => B:15, W:10"
529,B,59,"FinalCount => B:13, W:12"
530,B,59,"FinalCount => B:13, W:12"
531,B,61,"FinalCount => B:14, W:11"
532,B,68,"FinalCount => B:13, W:12"
533,W,63,"FinalCount => B:12, W:13"
534,B,68,"FinalCount => B:13, W:12"
535,B,56,"FinalCount => B:13, W:12"
536,B,59,"FinalCount => B:15, W:10"
537,B,56,"FinalCount => B:13, W:12"
538,B,59,"FinalCount => B:13, W:12"
539,B,61,"FinalCount => B:15, W:10"
540,B,59,"FinalCount => B:13, W:12"
541,W,63,"FinalCount => B:12, W:13"
542,B,61,"FinalCount => B:14, W:11"
543,B,56,"FinalCount => B:13, W:12"
544,B,68,"FinalCount => B:13, W:12"
545,B,59,"FinalCount => B:15, W:10"
546,B,61,"FinalCount => B:15, W:10"
547,W,66,"FinalCount => B:12, W:13"
548,B,59,"FinalCount => B:13, W:12"
549,W,66,"FinalCount => B:12, W:13"
550,B,68,"FinalCount => B:13, W:12"
551,W,66,"FinalCount => B:12, W:13"
552,B,55,"FinalCount => B:14, W:11"
553,B,68,"FinalCount => B:13, W:12"
554,B,61,"FinalCount => B:15, W:10"
555,B,59,"FinalCount => B:13, W:12"
556,B,61,"FinalCount => B:15, W:10"
557,B,52,"FinalCount => B:13, W:12"
558,W,63,"FinalCount => B:12, W:13"
559,W,66,"FinalCount => B:12, W:13"
560,W,66,"FinalCount => B:12, W:13"
561,B,59,"FinalCount => B:13, W:12"
562,W,66,"FinalCount => B:12, W:13"
563,B,59,"FinalCount => B:13, W:12"
564,B,59,"FinalCount => B:13, W:12"
565,B,55,"FinalCount => B:14, W:11"
566,W,63,"FinalCount => B:12, W:13"
567,B,61,"FinalCount => B:15, W:10"
568,B,59,"FinalCount => B:13, W:12"
569,B,68,"FinalCount => B:13, W:12"
570,W,63,"FinalCount => B:12, W:13"
571,B,59,"FinalCount => B:13, W:12"
572,W,62,"FinalCount => B:10, W:15"
573,B,68,"FinalCount => B:13, W:12"
574,W,66,"FinalCount => B:12, W:13"
575,B,61,"FinalCount => B:14, W:11"
576,B,59,"FinalCount => B:15, W:10"
577,W,63,"FinalCount => B:12, W:13"
578,B,59,"FinalCount => B:15, W:10"
579,W,62,"FinalCount => B:10, W:15"
580,B,59,"FinalCount => B:13, W:12"
581,W,63,"FinalCount => B:12, W:13"
582,B,59,"FinalCount => B:13, W:12"
583,B,59,"FinalCount => B:15, W:10"
584,W,66,"FinalCount => B:12, W:13"
585,B,61,"FinalCount => B:14, W:11"
586,B,59,"FinalCount => B:13, W:12"
587,B,52,"FinalCount => B:13, W:12"
588,B,52,"FinalCount => B:13, W:12"
589,B,68,"FinalCount => B:13, W:12"
590,W,66,"FinalCount => B:12, W:13"
591,B,59,"FinalCount => B:13, W:12"
592,W,66,"FinalCount => B:12, W:13"
593,B,59,"FinalCount => B:13, W:12"
594,W,66,"FinalCount => B:12, W:13"
595,W,62,"FinalCount => B:11, W:14"
596,B,59,"FinalCount => B:13, W:12"
597,B,59,"FinalCount => B:13, W:12"
598,W,66,"FinalCount => B:12, W:13"
599,B,59,"FinalCount => B:13, W:12"
600,B,55,"FinalCount => B:14, W:11"
601,B,52,"FinalCount => B:13, W:12"
602,B,59,"FinalCount => B:13, W:12"
603,W,66,"FinalCount => B:12, W:13"
604,B,56,"FinalCount => B:13, W:12"
605,B,59,"FinalCount => B:13, W:12"
606,B,59,"FinalCount => B:15, W:10"
607,B,59,"FinalCount => B:13, W:12"
608,B,59,"FinalCount => B:13, W:12"
609,W,63,"FinalCount => B:12, W:13"
610,W,66,"FinalCount => B:12, W:13"
611,B,68,"FinalCount => B:13, W:12"
612,B,52,"FinalCount => B:13, W:12"
613,W,62,"FinalCount => B:10, W:15"
614,B,55,"FinalCount => B:14, W:11"
615,W,66,"FinalCount => B:12, W:13"
616,B,59,"FinalCount => B:13, W:12"
617,W,63,"FinalCount => B:12, W:13"
618,B,52,"FinalCount => B:13, W:12"
619,W,66,"FinalCount => B:12, W:13"
620,B,59,"FinalCount => B:15, W:10"
621,W,66,"FinalCount => B:12, W:13"
622,W,63,"FinalCount => B:12, W:13"
623,W,66,"FinalCount => B:12, W:13"
624,B,59,"FinalCount => B:13, W:12"
625,B,59,"FinalCount => B:15, W:10"
626,W,62,"FinalCount => B:10, W:15"
627,B,59,"FinalCount => B:13, W:12"
628,W,66,"FinalCount => B:12, W:13"
629,W,66,"FinalCount => B:12, W:13"
630,B,68,"FinalCount => B:13, W:12"
631,W,66,"FinalCount => B:12, W:13"
632,W,62,"FinalCount => B:11, W:14"
633,W,66,"FinalCount => B:12, W:13"
634,W,63,"FinalCount => B:12, W:13"
635,B,52,"FinalCount => B:13, W:12"
