Game,Winner,Moves,FinalScore
65,B,89,"FinalCount => B:15, W:10"
66,B,96,"FinalCount => B:13, W:12"
67,W,80,"FinalCount => B:11, W:14"
68,B,84,"FinalCount => B:13, W:12"
69,W,55,"FinalCount => B:12, W:13"
70,B,57,"FinalCount => B:13, W:12"
71,B,84,"FinalCount => B:13, W:12"
72,B,80,"FinalCount => B:13, W:12"
73,B,113,"FinalCount => B:17, W:8"
74,B,89,"FinalCount => B:15, W:10"
75,B,96,"FinalCount => B:13, W:12"
76,B,84,"FinalCount => B:13, W:12"
77,W,55,"FinalCount => B:12, W:13"
78,B,89,"FinalCount => B:15, W:10"
79,W,84,"FinalCount => B:11, W:14"
80,W,55,"FinalCount => B:12, W:13"
81,B,84,"FinalCount => B:13, W:12"
82,W,84,"FinalCount => B:11, W:14"
83,B,84,"FinalCount => B:13, W:12"
84,B,89,"FinalCount => B:15, W:10"
85,W,55,"FinalCount => B:12, W:13"
86,B,84,"FinalCount => B:13, W:12"
87,W,76,"FinalCount => B:12, W:13"
88,B,113,"FinalCount => B:17, W:8"
89,B,80,"FinalCount => B:13, W:12"
90,W,55,"FinalCount => B:12, W:13"
91,B,96,"FinalCount => B:13, W:12"
92,B,113,"FinalCount => B:17, W:8"
93,B,80,"FinalCount => B:14, W:11"
94,W,80,"FinalCount => B:12, W:13"
95,W,80,"FinalCount => B:11, W:14"
96,B,89,"FinalCount => B:15, W:10"
97,B,59,"FinalCount => B:13, W:12"
98,B,89,"FinalCount => B:15, W:10"
99,W,80,"FinalCount => B:12, W:13"
100,W,55,"FinalCount => B:12, W:13"
101,B,84,"FinalCount => B:13, W:12"
102,B,84,"FinalCount => B:13, W:12"
103,B,84,"FinalCount => B:15, W:10"
104,W,55,"FinalCount => B:12, W:13"
105,B,83,"FinalCount => B:13, W:12"
106,B,84,"FinalCount => B:13, W:12"
107,B,89,"FinalCount => B:15, W:10"
108,B,83,"FinalCount => B:13, W:12"
109,B,84,"FinalCount => B:13, W:12"
110,W,80,"FinalCount => B:11, W:14"
111,B,84,"FinalCount => B:13, W:12"
112,B,84,"FinalCount => B:13, W:12"
113,B,96,"FinalCount => B:13, W:12"
114,W,80,"FinalCount => B:11, W:14"
115,W,55,"FinalCount => B:12, W:13"
116,W,76,"FinalCount => B:12, W:13"
117,B,96,"FinalCount => B:13, W:12"
118,B,84,"FinalCount => B:15, W:10"
119,W,80,"FinalCount => B:11, W:14"
120,B,84,"FinalCount => B:13, W:12"
121,B,84,"FinalCount => B:13, W:12"
122,B,83,"FinalCount => B:13, W:12"
123,B,80,"FinalCount => B:13, W:12"
124,W,76,"FinalCount => B:12, W:13"
125,W,76,"FinalCount => B:12, W:13"
126,W,55,"FinalCount => B:12, W:13"
127,B,84,"FinalCount => B:13, W:12"
128,B,89,"FinalCount => B:15, W:10"
129,B,80,"FinalCount => B:13, W:12"
130,B,57,"FinalCount => B:13, W:12"
131,W,80,"FinalCount => B:11, W:14"
132,W,55,"FinalCount => B:12, W:13"
133,W,55,"FinalCount => B:12, W:13"
134,W,76,"FinalCount => B:12, W:13"
135,B,80,"FinalCount => B:14, W:11"
136,B,59,"FinalCount => B:13, W:12"
137,B,80,"FinalCount => B:14, W:11"
138,B,57,"FinalCount => B:13, W:12"
139,B,113,"FinalCount => B:17, W:8"
140,B,80,"FinalCount => B:14, W:11"
141,W,80,"FinalCount => B:12, W:13"
142,B,89,"FinalCount => B:15, W:10"
143,W,55,"FinalCount => B:12, W:13"
144,B,89,"FinalCount => B:15, W:10"
145,W,76,"FinalCount => B:12, W:13"
146,B,89,"FinalCount => B:15, W:10"
147,B,84,"FinalCount => B:13, W:12"
148,W,84,"FinalCount => B:11, W:14"
149,B,89,"FinalCount => B:15, W:10"
150,W,55,"FinalCount => B:12, W:13"
151,B,57,"FinalCount => B:13, W:12"
152,B,80,"FinalCount => B:14, W:11"
153,B,84,"FinalCount => B:13, W:12"
154,W,55,"FinalCount => B:12, W:13"
155,B,89,"FinalCount => B:15, W:10"
156,B,84,"FinalCount => B:13, W:12"
157,B,80,"FinalCount => B:14, W:11"
158,B,57,"FinalCount => B:13, W:12"
159,B,89,"FinalCount => B:15, W:10"
160,B,80,"FinalCount => B:13, W:12"
161,B,80,"FinalCount => B:14, W:11"
162,B,89,"FinalCount => B:15, W:10"
163,B,96,"FinalCount => B:13, W:12"
164,B,84,"FinalCount => B:13, W:12"
165,B,113,"FinalCount => B:17, W:8"
166,W,55,"FinalCount => B:12, W:13"
167,B,83,"FinalCount => B:13, W:12"
168,W,55,"FinalCount => B:12, W:13"
169,W,84,"FinalCount => B:11, W:14"
170,B,57,"FinalCount => B:13, W:12"
171,W,84,"FinalCount => B:11, W:14"
172,B,57,"FinalCount => B:13, W:12"
173,B,113,"FinalCount => B:17, W:8"
174,B,57,"FinalCount => B:13, W:12"
175,B,84,"FinalCount => B:13, W:12"
176,B,113,"FinalCount => B:17, W:8"
177,B,84,"FinalCount => B:13, W:12"
178,B,113,"FinalCount => B:17, W:8"
179,W,84,"FinalCount => B:11, W:14"
180,B,84,"FinalCount => B:13, W:12"
181,B,84,"FinalCount => B:15, W:10"
182,B,113,"FinalCount => B:17, W:8"
183,B,83,"FinalCount => B:13, W:12"
184,B,59,"FinalCount => B:13, W:12"
185,B,84,"FinalCount => B:13, W:12"
186,B,96,"FinalCount => B:13, W:12"
187,W,55,"FinalCount => B:12, W:13"
188,B,59,"FinalCount => B:13, W:12"
189,W,84,"FinalCount => B:11, W:14"
190,B,80,"FinalCount => B:14, W:11"
191,W,55,"FinalCount => B:12, W:13"
192,B,84,"FinalCount => B:13, W:12"
193,B,83,"FinalCount => B:13, W:12"
194,B,84,"FinalCount => B:13, W:12"
195,W,80,"FinalCount => B:11, W:14"
196,B,57,"FinalCount => B:13, W:12"
197,B,84,"FinalCount => B:13, W:12"
198,B,80,"FinalCount => B:14, W:11"
199,W,55,"FinalCount => B:12, W:13"
200,B,59,"FinalCount => B:13, W:12"
201,B,57,"FinalCount => B:13, W:12"
202,B,96,"FinalCount => B:13, W:12"
203,B,89,"FinalCount => B:15, W:10"
204,W,55,"FinalCount => B:12, W:13"
205,B,59,"FinalCount => B:13, W:12"
206,W,80,"FinalCount => B:11, W:14"
207,B,57,"FinalCount => B:13, W:12"
208,B,57,"FinalCount => B:13, W:12"
209,W,80,"FinalCount => B:12, W:13"
210,B,84,"FinalCount => B:13, W:12"
211,B,59,"FinalCount => B:13, W:12"
212,B,80,"FinalCount => B:13, W:12"
213,B,57,"FinalCount => B:13, W:12"
214,B,113,"FinalCount => B:17, W:8"
215,W,76,"FinalCount => B:12, W:13"
216,B,96,"FinalCount => B:13, W:12"
217,W,55,"FinalCount => B:12, W:13"
218,B,80,"FinalCount => B:14, W:11"
219,B,80,"FinalCount => B:13, W:12"
220,B,89,"FinalCount => B:15, W:10"
221,W,80,"FinalCount => B:11, W:14"
222,B,84,"FinalCount => B:13, W:12"
223,B,57,"FinalCount => B:13, W:12"
224,B,89,"FinalCount => B:15, W:10"
225,B,89,"FinalCount => B:15, W:10"
226,B,83,"FinalCount => B:13, W:12"
227,B,96,"FinalCount => B:13, W:12"
228,W,76,"FinalCount => B:12, W:13"
229,W,80,"FinalCount => B:11, W:14"
230,W,76,"FinalCount => B:12, W:13"
231,W,55,"FinalCount => B:12, W:13"
232,B,57,"FinalCount => B:13, W:12"
233,B,80,"FinalCount => B:13, W:12"
234,B,96,"FinalCount => B:13, W:12"
235,W,55,"FinalCount => B:12, W:13"
236,W,84,"FinalCount => B:11, W:14"
237,W,84,"FinalCount => B:11, W:14"
238,W,80,"FinalCount => B:12, W:13"
239,B,113,"FinalCount => B:17, W:8"
240,B,57,"FinalCount => B:13, W:12"
241,W,80,"FinalCount => B:12, W:13"
242,B,80,"FinalCount => B:14, W:11"
243,B,59,"FinalCount => B:13, W:12"
244,W,55,"FinalCount => B:12, W:13"
245,B,84,"FinalCount => B:13, W:12"
246,W,80,"FinalCount => B:11, W:14"
247,B,113,"FinalCount => B:17, W:8"
248,B,80,"FinalCount => B:13, W:12"
249,W,80,"FinalCount => B:11, W:14"
250,B,84,"FinalCount => B:15, W:10"
251,B,59,"FinalCount => B:13, W:12"
252,W,55,"FinalCount => B:12, W:13"
253,W,80,"FinalCount => B:11, W:14"
254,W,80,"FinalCount => B:11, W:14"
255,W,84,"FinalCount => B:11, W:14"
256,B,89,"FinalCount => B:15, W:10"
257,B,83,"FinalCount => B:13, W:12"
258,B,59,"FinalCount => B:13, W:12"
259,W,76,"FinalCount => B:12, W:13"
260,B,57,"FinalCount => B:13, W:12"
261,W,55,"FinalCount => B:12, W:13"
262,B,89,"FinalCount => B:15, W:10"
263,B,89,"FinalCount => B:15, W:10"
264,B,89,"FinalCount => B:15, W:10"
265,W,84,"FinalCount => B:11, W:14"
266,B,83,"FinalCount => B:13, W:12"
267,B,89,"FinalCount => B:15, W:10"
268,W,55,"FinalCount => B:12, W:13"
269,B,84,"FinalCount => B:13, W:12"
270,B,80,"FinalCount => B:13, W:12"
271,W,76,"FinalCount => B:12, W:13"
272,W,84,"FinalCount => B:11, W:14"
273,B,59,"FinalCount => B:13, W:12"
274,W,80,"FinalCount => B:12, W:13"
275,B,57,"FinalCount => B:13, W:12"
276,W,55,"FinalCount => B:12, W:13"
277,W,80,"FinalCount => B:11, W:14"
278,W,84,"FinalCount => B:11, W:14"
279,B,89,"FinalCount => B:15, W:10"
280,W,76,"FinalCount => B:12, W:13"
281,B,83,"FinalCount => B:13, W:12"
282,W,80,"FinalCount => B:11, W:14"
283,W,76,"FinalCount => B:12, W:13"
284,B,96,"FinalCount => B:13, W:12"
285,B,57,"FinalCount => B:13, W:12"
286,W,80,"FinalCount => B:12, W:13"
287,W,55,"FinalCount => B:12, W:13"
288,B,80,"FinalCount => B:14, W:11"
289,B,59,"FinalCount => B:13, W:12"
290,W,84,"FinalCount => B:11, W:14"
291,B,84,"FinalCount => B:13, W:12"
292,W,84,"FinalCount => B:11, W:14"
293,B,89,"FinalCount => B:15, W:10"
294,B,57,"FinalCount => B:13, W:12"
295,B,80,"FinalCount => B:13, W:12"
296,B,84,"FinalCount => B:13, W:12"
297,B,89,"FinalCount => B:15, W:10"
298,B,83,"FinalCount => B:13, W:12"
299,W,55,"FinalCount => B:12, W:13"
300,B,80,"FinalCount => B:13, W:12"
301,B,59,"FinalCount => B:13, W:12"
302,B,80,"FinalCount => B:14, W:11"
303,B,57,"FinalCount => B:13, W:12"
304,W,84,"FinalCount => B:11, W:14"
305,B,113,"FinalCount => B:17, W:8"
306,B,57,"FinalCount => B:13, W:12"
307,W,80,"FinalCount => B:12, W:13"
308,W,55,"FinalCount => B:12, W:13"
309,B,113,"FinalCount => B:17, W:8"
310,W,80,"FinalCount => B:11, W:14"
311,B,80,"FinalCount => B:13, W:12"
312,B,83,"FinalCount => B:13, W:12"
313,W,84,"FinalCount => B:11, W:14"
314,W,55,"FinalCount => B:12, W:13"
315,W,84,"FinalCount => B:11, W:14"
316,W,55,"FinalCount => B:12, W:13"
317,B,83,"FinalCount => B:13, W:12"
318,W,80,"FinalCount => B:11, W:14"
319,W,80,"FinalCount => B:11, W:14"
320,W,80,"FinalCount => B:11, W:14"
321,B,84,"FinalCount => B:13, W:12"
322,W,76,"FinalCount => B:12, W:13"
323,W,55,"FinalCount => B:12, W:13"
324,B,59,"FinalCount => B:13, W:12"
325,B,83,"FinalCount => B:13, W:12"
326,W,76,"FinalCount => B:12, W:13"
327,W,55,"FinalCount => B:12, W:13"
328,W,55,"FinalCount => B:12, W:13"
329,W,84,"FinalCount => B:11, W:14"
330,B,89,"FinalCount => B:15, W:10"
331,B,84,"FinalCount => B:13, W:12"
332,W,80,"FinalCount => B:12, W:13"
333,W,80,"FinalCount => B:11, W:14"
334,B,57,"FinalCount => B:13, W:12"
335,W,76,"FinalCount => B:12, W:13"
336,B,96,"FinalCount => B:13, W:12"
337,B,57,"FinalCount => B:13, W:12"
338,W,55,"FinalCount => B:12, W:13"
339,B,84,"FinalCount => B:13, W:12"
340,W,80,"FinalCount => B:11, W:14"
341,B,84,"FinalCount => B:13, W:12"
342,B,84,"FinalCount => B:13, W:12"
343,B,57,"FinalCount => B:13, W:12"
344,W,84,"FinalCount => B:11, W:14"
345,B,80,"FinalCount => B:14, W:11"
346,B,84,"FinalCount => B:13, W:12"
347,W,80,"FinalCount => B:11, W:14"
348,W,80,"FinalCount => B:11, W:14"
349,B,57,"FinalCount => B:13, W:12"
350,W,80,"FinalCount => B:11, W:14"
351,B,89,"FinalCount => B:15, W:10"
352,B,96,"FinalCount => B:13, W:12"
353,W,55,"FinalCount => B:12, W:13"
354,B,59,"FinalCount => B:13, W:12"
355,B,84,"FinalCount => B:13, W:12"
356,B,84,"FinalCount => B:13, W:12"
357,B,96,"FinalCount => B:13, W:12"
358,B,89,"FinalCount => B:15, W:10"
359,B,84,"FinalCount => B:13, W:12"
360,W,55,"FinalCount => B:12, W:13"
361,W,55,"FinalCount => B:12, W:13"
362,B,57,"FinalCount => B:13, W:12"
363,B,84,"FinalCount => B:13, W:12"
364,B,84,"FinalCount => B:13, W:12"
365,B,80,"FinalCount => B:14, W:11"
366,B,84,"FinalCount => B:15, W:10"
367,W,80,"FinalCount => B:11, W:14"
368,W,55,"FinalCount => B:12, W:13"
369,B,57,"FinalCount => B:13, W:12"
370,B,83,"FinalCount => B:13, W:12"
371,B,84,"FinalCount => B:13, W:12"
372,B,89,"FinalCount => B:15, W:10"
373,B,84,"FinalCount => B:13, W:12"
374,B,83,"FinalCount => B:13, W:12"
375,W,80,"FinalCount => B:11, W:14"
376,B,84,"FinalCount => B:15, W:10"
377,B,80,"FinalCount => B:13, W:12"
378,W,84,"FinalCount => B:11, W:14"
379,W,84,"FinalCount => B:11, W:14"
380,W,55,"FinalCount => B:12, W:13"
381,W,76,"FinalCount => B:12, W:13"
382,B,80,"FinalCount => B:13, W:12"
383,B,84,"FinalCount => B:13, W:12"
384,B,84,"FinalCount => B:15, W:10"
385,W,84,"FinalCount => B:11, W:14"
386,B,80,"FinalCount => B:14, W:11"
387,B,57,"FinalCount => B:13, W:12"
388,B,80,"FinalCount => B:13, W:12"
389,B,57,"FinalCount => B:13, W:12"
390,B,59,"FinalCount => B:13, W:12"
391,W,84,"FinalCount => B:11, W:14"
392,B,80,"FinalCount => B:14, W:11"
393,B,57,"FinalCount => B:13, W:12"
394,W,80,"FinalCount => B:11, W:14"
395,B,80,"FinalCount => B:13, W:12"
396,W,55,"FinalCount => B:12, W:13"
397,B,84,"FinalCount => B:13, W:12"
398,W,55,"FinalCount => B:12, W:13"
399,W,55,"FinalCount => B:12, W:13"
400,B,84,"FinalCount => B:13, W:12"
401,W,55,"FinalCount => B:12, W:13"
402,W,55,"FinalCount => B:12, W:13"
403,B,57,"FinalCount => B:13, W:12"
404,W,84,"FinalCount => B:11, W:14"
405,B,57,"FinalCount => B:13, W:12"
406,B,59,"FinalCount => B:13, W:12"
407,W,84,"FinalCount => B:11, W:14"
408,W,55,"FinalCount => B:12, W:13"
409,B,84,"FinalCount => B:13, W:12"
410,B,84,"FinalCount => B:13, W:12"
411,W,80,"FinalCount => B:12, W:13"
412,W,76,"FinalCount => B:12, W:13"
413,W,84,"FinalCount => B:11, W:14"
414,B,96,"FinalCount => B:13, W:12"
415,B,84,"FinalCount => B:13, W:12"
416,W,84,"FinalCount => B:11, W:14"
417,B,84,"FinalCount => B:15, W:10"
418,W,80,"FinalCount => B:11, W:14"
419,W,80,"FinalCount => B:12, W:13"
420,B,84,"FinalCount => B:13, W:12"
421,B,80,"FinalCount => B:13, W:12"
422,W,55,"FinalCount => B:12, W:13"
423,B,80,"FinalCount => B:13, W:12"
424,B,57,"FinalCount => B:13, W:12"
425,B,84,"FinalCount => B:13, W:12"
426,W,80,"FinalCount => B:11, W:14"
427,B,84,"FinalCount => B:15, W:10"
428,W,80,"FinalCount => B:12, W:13"
429,B,89,"FinalCount => B:15, W:10"
430,B,113,"FinalCount => B:17, W:8"
431,W,55,"FinalCount => B:12, W:13"
432,W,55,"FinalCount => B:12, W:13"
433,W,80,"FinalCount => B:12, W:13"
434,W,80,"FinalCount => B:11, W:14"
435,B,96,"FinalCount => B:13, W:12"
436,B,84,"FinalCount => B:13, W:12"
437,B,113,"FinalCount => B:17, W:8"
438,B,89,"FinalCount => B:15, W:10"
439,B,84,"FinalCount => B:15, W:10"
440,B,84,"FinalCount => B:13, W:12"
441,W,55,"FinalCount => B:12, W:13"
442,B,84,"FinalCount => B:13, W:12"
443,B,96,"FinalCount => B:13, W:12"
444,W,80,"FinalCount => B:12, W:13"
445,B,96,"FinalCount => B:13, W:12"
446,W,80,"FinalCount => B:11, W:14"
447,B,80,"FinalCount => B:13, W:12"
448,B,89,"FinalCount => B:15, W:10"
449,B,113,"FinalCount => B:17, W:8"
450,B,84,"FinalCount => B:13, W:12"
451,B,80,"FinalCount => B:13, W:12"
452,B,59,"FinalCount => B:13, W:12"
453,W,80,"FinalCount => B:11, W:14"
454,W,80,"FinalCount => B:11, W:14"
455,B,113,"FinalCount => B:17, W:8"
456,W,76,"FinalCount => B:12, W:13"
457,B,84,"FinalCount => B:13, W:12"
458,B,84,"FinalCount => B:13, W:12"
459,B,80,"FinalCount => B:13, W:12"
460,B,57,"FinalCount => B:13, W:12"
461,W,76,"FinalCount => B:12, W:13"
462,B,84,"FinalCount => B:13, W:12"
463,W,80,"FinalCount => B:11, W:14"
464,B,84,"FinalCount => B:13, W:12"
465,W,80,"FinalCount => B:11, W:14"
466,W,80,"FinalCount => B:11, W:14"
467,W,80,"FinalCount => B:11, W:14"
468,B,59,"FinalCount => B:13, W:12"
469,W,80,"FinalCount => B:11, W:14"
470,B,84,"FinalCount => B:13, W:12"
471,B,80,"FinalCount => B:13, W:12"
472,B,96,"FinalCount => B:13, W:12"
473,B,84,"FinalCount => B:13, W:12"
474,B,80,"FinalCount => B:13, W:12"
475,B,57,"FinalCount => B:13, W:12"
476,B,59,"FinalCount => B:13, W:12"
477,W,55,"FinalCount => B:12, W:13"
478,B,80,"FinalCount => B:13, W:12"
479,B,80,"FinalCount => B:13, W:12"
480,W,80,"FinalCount => B:11, W:14"
481,B,57,"FinalCount => B:13, W:12"
482,B,57,"FinalCount => B:13, W:12"
483,W,80,"FinalCount => B:11, W:14"
484,B,89,"FinalCount => B:15, W:10"
485,B,96,"FinalCount => B:13, W:12"
486,W,80,"FinalCount => B:11, W:14"
487,W,80,"FinalCount => B:11, W:14"
488,W,80,"FinalCount => B:12, W:13"
489,W,84,"FinalCount => B:11, W:14"
490,B,84,"FinalCount => B:13, W:12"
491,B,84,"FinalCount => B:13, W:12"
492,B,89,"FinalCount => B:15, W:10"
493,W,80,"FinalCount => B:11, W:14"
494,B,89,"FinalCount => B:15, W:10"
495,B,80,"FinalCount => B:13, W:12"
496,W,55,"FinalCount => B:12, W:13"
497,B,89,"FinalCount => B:15, W:10"
498,W,55,"FinalCount => B:12, W:13"
499,W,55,"FinalCount => B:12, W:13"
500,W,76,"FinalCount => B:12, W:13"
